,subject,block,clf,nth_letter,correct,correct_sofar,auc,earliest_correct,first_valid,num_target_flashes,mandatory_target_flashes,sample_rate,ntime_features,letter_memory,lowpass,early_stop_sim,postfix_sim
1244,6,3,slda,28,True,23,0.8509615384615385,28,3,6,1,40,27,inf,8,False,False
1245,6,3,toep_lda,28,True,28,0.9867788461538461,23,3,5,1,40,27,inf,8,False,False
1246,6,3,slda,29,True,24,0.84375,20,4,4,2,40,27,inf,8,False,False
1247,6,3,toep_lda,29,True,29,1.0,11,4,3,2,40,27,inf,8,False,False
1248,6,3,slda,30,True,25,0.9134615384615385,14,6,4,2,40,27,inf,8,False,False
1249,6,3,toep_lda,30,True,30,1.0,9,6,2,2,40,27,inf,8,False,False
1250,6,3,slda,31,True,26,0.8629807692307693,10,5,2,1,40,27,inf,8,False,False
1251,6,3,toep_lda,31,True,31,0.9819711538461539,10,5,2,1,40,27,inf,8,False,False
1252,6,3,slda,32,True,27,0.8822115384615384,20,5,4,1,40,27,inf,8,False,False
1253,6,3,toep_lda,32,True,32,0.9975961538461539,18,5,4,1,40,27,inf,8,False,False
1254,6,3,slda,33,True,28,0.7704326923076923,68,5,16,1,40,27,inf,8,False,False
1255,6,3,toep_lda,33,True,33,0.9879807692307692,6,5,1,1,40,27,inf,8,False,False
1256,6,3,slda,34,True,29,0.8701923076923077,28,6,6,2,40,27,inf,8,False,False
1257,6,3,toep_lda,34,True,34,0.9903846153846154,13,6,4,2,40,27,inf,8,False,False
1258,6,3,slda,35,True,30,0.7776442307692308,64,5,16,1,40,27,inf,8,False,False
1259,6,3,toep_lda,35,True,35,0.9795673076923077,11,5,2,1,40,27,inf,8,False,False
1260,7,1,slda,1,False,0,0.7103365384615384,,4,,1,40,27,inf,8,False,False
1261,7,1,toep_lda,1,False,0,0.7367788461538461,,4,,1,40,27,inf,8,False,False
1262,7,1,slda,2,True,1,0.8064903846153847,68,4,16,1,40,27,inf,8,False,False
1263,7,1,toep_lda,2,True,1,0.8497596153846153,31,4,8,1,40,27,inf,8,False,False
1264,7,1,slda,3,False,1,0.765625,,7,,2,40,27,inf,8,False,False
1265,7,1,toep_lda,3,True,2,0.8569711538461539,42,7,10,2,40,27,inf,8,False,False
1266,7,1,slda,4,False,1,0.719951923076923,,9,,1,40,27,inf,8,False,False
1267,7,1,toep_lda,4,True,3,0.8076923076923077,28,9,6,1,40,27,inf,8,False,False
1268,7,1,slda,5,False,1,0.6947115384615385,,5,,2,40,27,inf,8,False,False
1269,7,1,toep_lda,5,True,4,0.7752403846153846,68,5,16,2,40,27,inf,8,False,False
1270,7,1,slda,6,True,2,0.8149038461538461,21,6,4,1,40,27,inf,8,False,False
1271,7,1,toep_lda,6,True,5,0.9254807692307693,16,6,3,1,40,27,inf,8,False,False
1272,7,1,slda,7,False,2,0.7175480769230769,,6,,1,40,27,inf,8,False,False
1273,7,1,toep_lda,7,True,6,0.8461538461538461,55,6,13,1,40,27,inf,8,False,False
1274,7,1,slda,8,True,3,0.8173076923076923,40,5,9,2,40,27,inf,8,False,False
1275,7,1,toep_lda,8,True,7,0.9242788461538461,13,5,3,2,40,27,inf,8,False,False
1276,7,1,slda,9,True,4,0.8341346153846153,55,6,13,2,40,27,inf,8,False,False
1277,7,1,toep_lda,9,True,8,0.9471153846153846,9,6,3,2,40,27,inf,8,False,False
1278,7,1,slda,10,True,5,0.8701923076923077,20,5,5,2,40,27,inf,8,False,False
1279,7,1,toep_lda,10,True,9,0.9435096153846154,9,5,2,2,40,27,inf,8,False,False
1280,7,1,slda,11,True,6,0.8557692307692308,17,6,4,2,40,27,inf,8,False,False
1281,7,1,toep_lda,11,True,10,0.9747596153846154,16,6,4,2,40,27,inf,8,False,False
1282,7,1,slda,12,True,7,0.7788461538461539,46,10,11,1,40,27,inf,8,False,False
1283,7,1,toep_lda,12,True,11,0.8605769230769231,13,10,2,1,40,27,inf,8,False,False
1284,7,1,slda,13,True,8,0.7512019230769231,66,5,15,1,40,27,inf,8,False,False
1285,7,1,toep_lda,13,True,12,0.9182692307692307,29,5,6,1,40,27,inf,8,False,False
1286,7,1,slda,14,False,8,0.7379807692307693,,7,,1,40,27,inf,8,False,False
1287,7,1,toep_lda,14,True,13,0.8509615384615384,31,7,8,1,40,27,inf,8,False,False
1288,7,1,slda,15,False,8,0.7043269230769231,,5,,1,40,27,inf,8,False,False
1289,7,1,toep_lda,15,True,14,0.8185096153846154,17,5,4,1,40,27,inf,8,False,False
1290,7,1,slda,16,False,8,0.7788461538461539,,8,,2,40,27,inf,8,False,False
1291,7,1,toep_lda,16,True,15,0.8810096153846154,19,8,5,2,40,27,inf,8,False,False
1292,7,1,slda,17,True,9,0.8966346153846153,13,9,3,1,40,27,inf,8,False,False
1293,7,1,toep_lda,17,True,16,0.9411057692307692,15,9,3,1,40,27,inf,8,False,False
1294,7,1,slda,18,True,10,0.8954326923076923,8,7,2,2,40,27,inf,8,False,False
1295,7,1,toep_lda,18,True,17,0.9567307692307693,8,7,2,2,40,27,inf,8,False,False
1296,7,1,slda,19,True,11,0.78125,65,7,16,1,40,27,inf,8,False,False
1297,7,1,toep_lda,19,True,18,0.9098557692307693,17,7,4,1,40,27,inf,8,False,False
1298,7,1,slda,20,False,11,0.5709134615384616,,6,,1,40,27,inf,8,False,False
1299,7,1,toep_lda,20,False,18,0.5661057692307692,,6,,1,40,27,inf,8,False,False
1300,7,1,slda,21,True,12,0.8858173076923077,19,6,6,1,40,27,inf,8,False,False
1301,7,1,toep_lda,21,True,19,0.967548076923077,17,6,5,1,40,27,inf,8,False,False
1302,7,1,slda,22,True,13,0.8617788461538461,15,9,3,0,40,27,inf,8,False,False
1303,7,1,toep_lda,22,True,20,0.9326923076923077,10,9,1,0,40,27,inf,8,False,False
1304,7,1,slda,23,True,14,0.7632211538461539,67,6,16,2,40,27,inf,8,False,False
1305,7,1,toep_lda,23,True,21,0.9375,13,6,4,2,40,27,inf,8,False,False
1306,7,1,slda,24,True,15,0.796875,27,7,7,1,40,27,inf,8,False,False
1307,7,1,toep_lda,24,True,22,0.8822115384615384,23,7,6,1,40,27,inf,8,False,False
1308,7,1,slda,25,True,16,0.7716346153846154,54,9,12,1,40,27,inf,8,False,False
1309,7,1,toep_lda,25,True,23,0.903846153846154,34,9,8,1,40,27,inf,8,False,False
1310,7,1,slda,26,True,17,0.9314903846153846,11,6,3,2,40,27,inf,8,False,False
1311,7,1,toep_lda,26,True,24,0.9651442307692307,11,6,3,2,40,27,inf,8,False,False
1312,7,1,slda,27,True,18,0.8389423076923077,55,4,13,1,40,27,inf,8,False,False
1313,7,1,toep_lda,27,True,25,0.9411057692307692,11,4,2,1,40,27,inf,8,False,False
1314,7,1,slda,28,True,19,0.8245192307692308,64,3,16,1,40,27,inf,8,False,False
1315,7,1,toep_lda,28,True,26,0.9302884615384616,46,3,11,1,40,27,inf,8,False,False
1316,7,1,slda,29,True,20,0.8677884615384616,30,4,7,2,40,27,inf,8,False,False
1317,7,1,toep_lda,29,True,27,0.96875,16,4,4,2,40,27,inf,8,False,False
1318,7,1,slda,30,True,21,0.7379807692307692,56,6,12,2,40,27,inf,8,False,False
1319,7,1,toep_lda,30,True,28,0.8930288461538461,34,6,8,2,40,27,inf,8,False,False
1320,7,1,slda,31,True,22,0.8269230769230769,12,5,3,1,40,27,inf,8,False,False
1321,7,1,toep_lda,31,True,29,0.9182692307692308,7,5,2,1,40,27,inf,8,False,False
1322,7,1,slda,32,True,23,0.8497596153846154,20,5,4,1,40,27,inf,8,False,False
1323,7,1,toep_lda,32,True,30,0.9567307692307692,20,5,4,1,40,27,inf,8,False,False
1324,7,1,slda,33,True,24,0.8209134615384616,34,5,8,1,40,27,inf,8,False,False
1325,7,1,toep_lda,33,True,31,0.9375,6,5,1,1,40,27,inf,8,False,False
1326,7,1,slda,34,True,25,0.920673076923077,25,6,6,2,40,27,inf,8,False,False
1327,7,1,toep_lda,34,True,32,0.9903846153846154,13,6,4,2,40,27,inf,8,False,False
1328,7,1,slda,35,True,26,0.8161057692307693,43,5,10,1,40,27,inf,8,False,False
1329,7,1,toep_lda,35,True,33,0.875,11,5,2,1,40,27,inf,8,False,False
1330,7,2,slda,1,True,1,0.7608173076923077,68,4,16,1,40,27,inf,8,False,False
1331,7,2,toep_lda,1,True,1,0.7992788461538463,65,4,16,1,40,27,inf,8,False,False
1332,7,2,slda,2,False,1,0.7295673076923077,,4,,1,40,27,inf,8,False,False
1333,7,2,toep_lda,2,True,2,0.8221153846153846,32,4,8,1,40,27,inf,8,False,False
1334,7,2,slda,3,False,1,0.7139423076923077,,7,,2,40,27,inf,8,False,False
1335,7,2,toep_lda,3,False,2,0.7824519230769231,,7,,2,40,27,inf,8,False,False
1336,7,2,slda,4,False,1,0.735576923076923,,9,,1,40,27,inf,8,False,False
1337,7,2,toep_lda,4,True,3,0.7764423076923077,54,9,13,1,40,27,inf,8,False,False
1338,7,2,slda,5,False,1,0.7391826923076923,,5,,2,40,27,inf,8,False,False
1339,7,2,toep_lda,5,False,3,0.814903846153846,,5,,2,40,27,inf,8,False,False
1340,7,2,slda,6,False,1,0.7319711538461539,,6,,1,40,27,inf,8,False,False
1341,7,2,toep_lda,6,True,4,0.8737980769230769,10,6,2,1,40,27,inf,8,False,False
1342,7,2,slda,7,True,2,0.8004807692307693,53,6,12,1,40,27,inf,8,False,False
1343,7,2,toep_lda,7,True,5,0.9435096153846153,15,6,3,1,40,27,inf,8,False,False
1344,7,2,slda,8,True,3,0.71875,45,5,10,2,40,27,inf,8,False,False
1345,7,2,toep_lda,8,True,6,0.907451923076923,13,5,3,2,40,27,inf,8,False,False
1346,7,2,slda,9,True,4,0.8076923076923077,54,6,12,2,40,27,inf,8,False,False
1347,7,2,toep_lda,9,True,7,0.9483173076923077,17,6,3,2,40,27,inf,8,False,False
1348,7,2,slda,10,True,5,0.8317307692307693,55,5,13,2,40,27,inf,8,False,False
1349,7,2,toep_lda,10,True,8,0.9230769230769231,28,5,7,2,40,27,inf,8,False,False
1350,7,2,slda,11,True,6,0.8028846153846154,33,6,7,2,40,27,inf,8,False,False
1351,7,2,toep_lda,11,True,9,0.9302884615384616,16,6,4,2,40,27,inf,8,False,False
1352,7,2,slda,12,True,7,0.8437500000000001,45,10,11,1,40,27,inf,8,False,False
1353,7,2,toep_lda,12,True,10,0.8798076923076923,20,10,4,1,40,27,inf,8,False,False
1354,7,2,slda,13,False,7,0.7163461538461539,,5,,1,40,27,inf,8,False,False
1355,7,2,toep_lda,13,True,11,0.8798076923076922,31,5,7,1,40,27,inf,8,False,False
1356,7,2,slda,14,True,8,0.8641826923076923,28,7,8,1,40,27,inf,8,False,False
1357,7,2,toep_lda,14,True,12,0.9579326923076923,9,7,2,1,40,27,inf,8,False,False
1358,7,2,slda,15,True,9,0.8209134615384616,32,5,8,1,40,27,inf,8,False,False
1359,7,2,toep_lda,15,True,13,0.9134615384615384,28,5,7,1,40,27,inf,8,False,False
1360,7,2,slda,16,True,10,0.7740384615384616,65,8,15,2,40,27,inf,8,False,False
1361,7,2,toep_lda,16,True,14,0.8990384615384616,41,8,9,2,40,27,inf,8,False,False
1362,7,2,slda,17,True,11,0.828125,53,9,14,1,40,27,inf,8,False,False
1363,7,2,toep_lda,17,True,15,0.9627403846153846,21,9,5,1,40,27,inf,8,False,False
1364,7,2,slda,18,True,12,0.9134615384615385,28,7,6,2,40,27,inf,8,False,False
1365,7,2,toep_lda,18,True,16,0.9627403846153846,18,7,4,2,40,27,inf,8,False,False
1366,7,2,slda,19,True,13,0.8653846153846154,9,7,2,1,40,27,inf,8,False,False
1367,7,2,toep_lda,19,True,17,0.9603365384615384,9,7,2,1,40,27,inf,8,False,False
1368,7,2,slda,20,False,13,0.7415865384615384,,6,,1,40,27,inf,8,False,False
1369,7,2,toep_lda,20,True,18,0.8473557692307693,47,6,11,1,40,27,inf,8,False,False
1370,7,2,slda,21,True,14,0.8377403846153846,60,6,14,1,40,27,inf,8,False,False
1371,7,2,toep_lda,21,True,19,0.9975961538461539,19,6,6,1,40,27,inf,8,False,False
1372,7,2,slda,22,True,15,0.8257211538461537,32,9,7,0,40,27,inf,8,False,False
1373,7,2,toep_lda,22,True,20,0.951923076923077,19,9,4,0,40,27,inf,8,False,False
1374,7,2,slda,23,False,15,0.6802884615384615,,6,,2,40,27,inf,8,False,False
1375,7,2,toep_lda,23,True,21,0.8641826923076923,10,6,4,2,40,27,inf,8,False,False
1376,7,2,slda,24,True,16,0.7824519230769232,63,7,14,1,40,27,inf,8,False,False
1377,7,2,toep_lda,24,True,22,0.8978365384615384,16,7,4,1,40,27,inf,8,False,False
1378,7,2,slda,25,True,17,0.8978365384615384,26,9,6,1,40,27,inf,8,False,False
1379,7,2,toep_lda,25,True,23,0.9591346153846154,10,9,1,1,40,27,inf,8,False,False
1380,7,2,slda,26,True,18,0.8918269230769231,11,6,3,2,40,27,inf,8,False,False
1381,7,2,toep_lda,26,True,24,0.9795673076923077,11,6,3,2,40,27,inf,8,False,False
1382,7,2,slda,27,True,19,0.8377403846153846,41,4,10,1,40,27,inf,8,False,False
1383,7,2,toep_lda,27,True,25,0.951923076923077,11,4,2,1,40,27,inf,8,False,False
1384,7,2,slda,28,True,20,0.907451923076923,23,3,5,1,40,27,inf,8,False,False
1385,7,2,toep_lda,28,True,26,0.9963942307692307,11,3,3,1,40,27,inf,8,False,False
1386,7,2,slda,29,True,21,0.9387019230769231,16,4,4,2,40,27,inf,8,False,False
1387,7,2,toep_lda,29,True,27,0.9951923076923077,16,4,4,2,40,27,inf,8,False,False
1388,7,2,slda,30,True,22,0.8353365384615384,9,6,2,2,40,27,inf,8,False,False
1389,7,2,toep_lda,30,True,28,0.96875,9,6,2,2,40,27,inf,8,False,False
1390,7,2,slda,31,True,23,0.8365384615384615,42,5,10,1,40,27,inf,8,False,False
1391,7,2,toep_lda,31,True,29,0.9519230769230769,22,5,5,1,40,27,inf,8,False,False
1392,7,2,slda,32,True,24,0.7860576923076923,53,5,14,1,40,27,inf,8,False,False
1393,7,2,toep_lda,32,True,30,0.9699519230769231,17,5,4,1,40,27,inf,8,False,False
1394,7,2,slda,33,True,25,0.891826923076923,19,5,4,1,40,27,inf,8,False,False
1395,7,2,toep_lda,33,True,31,0.9891826923076923,6,5,1,1,40,27,inf,8,False,False
1396,7,2,slda,34,True,26,0.8966346153846153,16,6,4,2,40,27,inf,8,False,False
1397,7,2,toep_lda,34,True,32,0.984375,13,6,4,2,40,27,inf,8,False,False
1398,7,2,slda,35,True,27,0.8533653846153846,28,5,5,1,40,27,inf,8,False,False
1399,7,2,toep_lda,35,True,33,0.9495192307692307,11,5,2,1,40,27,inf,8,False,False
1400,7,3,slda,1,True,1,0.765625,68,4,16,1,40,27,inf,8,False,False
1401,7,3,toep_lda,1,True,1,0.7920673076923077,57,4,13,1,40,27,inf,8,False,False
1402,7,3,slda,2,False,1,0.748798076923077,,4,,1,40,27,inf,8,False,False
1403,7,3,toep_lda,2,True,2,0.828125,33,4,8,1,40,27,inf,8,False,False
1404,7,3,slda,3,True,2,0.7512019230769231,68,7,16,2,40,27,inf,8,False,False
1405,7,3,toep_lda,3,True,3,0.8052884615384616,62,7,14,2,40,27,inf,8,False,False
1406,7,3,slda,4,False,2,0.7331730769230769,,9,,1,40,27,inf,8,False,False
1407,7,3,toep_lda,4,True,4,0.7752403846153846,57,9,14,1,40,27,inf,8,False,False
1408,7,3,slda,5,False,2,0.7475961538461537,,5,,2,40,27,inf,8,False,False
1409,7,3,toep_lda,5,True,5,0.8365384615384615,49,5,12,2,40,27,inf,8,False,False
1410,7,3,slda,6,False,2,0.7451923076923076,,6,,1,40,27,inf,8,False,False
1411,7,3,toep_lda,6,True,6,0.8665865384615384,40,6,10,1,40,27,inf,8,False,False
1412,7,3,slda,7,False,2,0.7463942307692308,,6,,1,40,27,inf,8,False,False
1413,7,3,toep_lda,7,True,7,0.9122596153846153,30,6,7,1,40,27,inf,8,False,False
1414,7,3,slda,8,False,2,0.7548076923076924,,5,,2,40,27,inf,8,False,False
1415,7,3,toep_lda,8,True,8,0.923076923076923,13,5,3,2,40,27,inf,8,False,False
1416,7,3,slda,9,True,3,0.8581730769230769,30,6,7,2,40,27,inf,8,False,False
1417,7,3,toep_lda,9,True,9,0.954326923076923,24,6,5,2,40,27,inf,8,False,False
1418,7,3,slda,10,True,4,0.796875,47,5,11,2,40,27,inf,8,False,False
1419,7,3,toep_lda,10,True,10,0.8810096153846154,28,5,7,2,40,27,inf,8,False,False
1420,7,3,slda,11,False,4,0.7295673076923077,,6,,2,40,27,inf,8,False,False
1421,7,3,toep_lda,11,True,11,0.9110576923076923,24,6,5,2,40,27,inf,8,False,False
1422,7,3,slda,12,False,4,0.6658653846153846,,10,,1,40,27,inf,8,False,False
1423,7,3,toep_lda,12,True,12,0.8846153846153846,13,10,2,1,40,27,inf,8,False,False
1424,7,3,slda,13,True,5,0.7283653846153846,68,5,16,1,40,27,inf,8,False,False
1425,7,3,toep_lda,13,True,13,0.9290865384615384,20,5,4,1,40,27,inf,8,False,False
1426,7,3,slda,14,True,6,0.8629807692307692,34,7,8,1,40,27,inf,8,False,False
1427,7,3,toep_lda,14,True,14,0.951923076923077,28,7,8,1,40,27,inf,8,False,False
1428,7,3,slda,15,True,7,0.8221153846153847,31,5,8,1,40,27,inf,8,False,False
1429,7,3,toep_lda,15,True,15,0.9326923076923077,16,5,3,1,40,27,inf,8,False,False
1430,7,3,slda,16,True,8,0.78125,54,8,12,2,40,27,inf,8,False,False
1431,7,3,toep_lda,16,True,16,0.9483173076923076,13,8,3,2,40,27,inf,8,False,False
1432,7,3,slda,17,True,9,0.8521634615384615,15,9,3,1,40,27,inf,8,False,False
1433,7,3,toep_lda,17,True,17,0.9507211538461537,13,9,3,1,40,27,inf,8,False,False
1434,7,3,slda,18,True,10,0.8822115384615384,21,7,5,2,40,27,inf,8,False,False
1435,7,3,toep_lda,18,True,18,0.9411057692307692,8,7,2,2,40,27,inf,8,False,False
1436,7,3,slda,19,True,11,0.8653846153846154,9,7,2,1,40,27,inf,8,False,False
1437,7,3,toep_lda,19,True,19,0.9459134615384616,9,7,2,1,40,27,inf,8,False,False
1438,7,3,slda,20,True,12,0.75,63,6,15,1,40,27,inf,8,False,False
1439,7,3,toep_lda,20,True,20,0.954326923076923,28,6,7,1,40,27,inf,8,False,False
1440,7,3,slda,21,True,13,0.8533653846153847,20,6,6,1,40,27,inf,8,False,False
1441,7,3,toep_lda,21,True,21,0.9579326923076923,11,6,3,1,40,27,inf,8,False,False
1442,7,3,slda,22,True,14,0.8317307692307693,37,9,9,0,40,27,inf,8,False,False
1443,7,3,toep_lda,22,True,22,0.9747596153846153,18,9,4,0,40,27,inf,8,False,False
1444,7,3,slda,23,True,15,0.8810096153846154,24,6,5,2,40,27,inf,8,False,False
1445,7,3,toep_lda,23,True,23,0.9471153846153846,13,6,4,2,40,27,inf,8,False,False
1446,7,3,slda,24,True,16,0.7932692307692307,53,7,13,1,40,27,inf,8,False,False
1447,7,3,toep_lda,24,True,24,0.953125,15,7,4,1,40,27,inf,8,False,False
1448,7,3,slda,25,False,16,0.7463942307692308,,9,,1,40,27,inf,8,False,False
1449,7,3,toep_lda,25,True,25,0.84375,38,9,8,1,40,27,inf,8,False,False
1450,7,3,slda,26,True,17,0.8305288461538461,39,6,9,2,40,27,inf,8,False,False
1451,7,3,toep_lda,26,True,26,0.9507211538461537,11,6,3,2,40,27,inf,8,False,False
1452,7,3,slda,27,True,18,0.8942307692307692,30,4,6,1,40,27,inf,8,False,False
1453,7,3,toep_lda,27,True,27,0.9855769230769231,17,4,3,1,40,27,inf,8,False,False
1454,7,3,slda,28,True,19,0.9555288461538461,32,3,7,1,40,27,inf,8,False,False
1455,7,3,toep_lda,28,True,28,0.9987980769230769,11,3,3,1,40,27,inf,8,False,False
1456,7,3,slda,29,True,20,0.7908653846153846,21,4,4,2,40,27,inf,8,False,False
1457,7,3,toep_lda,29,True,29,0.9759615384615385,9,4,3,2,40,27,inf,8,False,False
1458,7,3,slda,30,True,21,0.8425480769230769,23,6,5,2,40,27,inf,8,False,False
1459,7,3,toep_lda,30,True,30,0.9459134615384615,13,6,4,2,40,27,inf,8,False,False
1460,7,3,slda,31,True,22,0.75,48,5,12,1,40,27,inf,8,False,False
1461,7,3,toep_lda,31,True,31,0.9158653846153846,23,5,5,1,40,27,inf,8,False,False
1462,7,3,slda,32,True,23,0.8786057692307692,20,5,4,1,40,27,inf,8,False,False
1463,7,3,toep_lda,32,True,32,0.9615384615384615,18,5,4,1,40,27,inf,8,False,False
1464,7,3,slda,33,True,24,0.9158653846153846,6,5,1,1,40,27,inf,8,False,False
1465,7,3,toep_lda,33,True,33,0.9975961538461539,6,5,1,1,40,27,inf,8,False,False
1466,7,3,slda,34,True,25,0.8677884615384616,43,6,10,2,40,27,inf,8,False,False
1467,7,3,toep_lda,34,True,34,0.9543269230769231,13,6,4,2,40,27,inf,8,False,False
1468,7,3,slda,35,False,25,0.671875,,5,,1,40,27,inf,8,False,False
1469,7,3,toep_lda,35,True,35,0.8509615384615384,11,5,2,1,40,27,inf,8,False,False
1470,8,1,slda,1,False,0,0.734375,,4,,1,40,27,inf,8,False,False
1471,8,1,toep_lda,1,False,0,0.7560096153846154,,4,,1,40,27,inf,8,False,False
1472,8,1,slda,2,False,0,0.7247596153846153,,4,,1,40,27,inf,8,False,False
1473,8,1,toep_lda,2,False,0,0.765625,,4,,1,40,27,inf,8,False,False
1474,8,1,slda,3,True,1,0.7704326923076924,65,7,16,2,40,27,inf,8,False,False
1475,8,1,toep_lda,3,True,1,0.8617788461538461,26,7,5,2,40,27,inf,8,False,False
1476,8,1,slda,4,False,1,0.735576923076923,,9,,1,40,27,inf,8,False,False
1477,8,1,toep_lda,4,True,2,0.859375,27,9,6,1,40,27,inf,8,False,False
1478,8,1,slda,5,False,1,0.765625,,5,,2,40,27,inf,8,False,False
1479,8,1,toep_lda,5,True,3,0.8329326923076923,6,5,2,2,40,27,inf,8,False,False
1480,8,1,slda,6,True,2,0.8112980769230769,40,6,10,1,40,27,inf,8,False,False
1481,8,1,toep_lda,6,True,4,0.873798076923077,10,6,2,1,40,27,inf,8,False,False
1482,8,1,slda,7,True,3,0.7596153846153846,56,6,13,1,40,27,inf,8,False,False
1483,8,1,toep_lda,7,True,5,0.8882211538461539,19,6,4,1,40,27,inf,8,False,False
1484,8,1,slda,8,True,4,0.8377403846153846,12,5,3,2,40,27,inf,8,False,False
1485,8,1,toep_lda,8,True,6,0.921875,12,5,3,2,40,27,inf,8,False,False
1486,8,1,slda,9,True,5,0.875,40,6,9,2,40,27,inf,8,False,False
1487,8,1,toep_lda,9,True,7,0.9447115384615384,9,6,3,2,40,27,inf,8,False,False
1488,8,1,slda,10,True,6,0.8377403846153846,56,5,13,2,40,27,inf,8,False,False
1489,8,1,toep_lda,10,True,8,0.9362980769230769,18,5,4,2,40,27,inf,8,False,False
1490,8,1,slda,11,True,7,0.8209134615384616,58,6,15,2,40,27,inf,8,False,False
1491,8,1,toep_lda,11,True,9,0.9182692307692308,24,6,5,2,40,27,inf,8,False,False
1492,8,1,slda,12,True,8,0.8100961538461539,16,10,3,1,40,27,inf,8,False,False
1493,8,1,toep_lda,12,True,10,0.8870192307692307,20,10,4,1,40,27,inf,8,False,False
1494,8,1,slda,13,True,9,0.8004807692307692,59,5,14,1,40,27,inf,8,False,False
1495,8,1,toep_lda,13,True,11,0.8605769230769231,20,5,4,1,40,27,inf,8,False,False
1496,8,1,slda,14,False,9,0.7391826923076923,,7,,1,40,27,inf,8,False,False
1497,8,1,toep_lda,14,True,12,0.8473557692307693,29,7,8,1,40,27,inf,8,False,False
1498,8,1,slda,15,False,9,0.7536057692307693,,5,,1,40,27,inf,8,False,False
1499,8,1,toep_lda,15,True,13,0.8341346153846154,43,5,10,1,40,27,inf,8,False,False
1500,8,1,slda,16,True,10,0.7860576923076923,63,8,14,2,40,27,inf,8,False,False
1501,8,1,toep_lda,16,True,14,0.9038461538461539,28,8,7,2,40,27,inf,8,False,False
1502,8,1,slda,17,False,10,0.7379807692307692,,9,,1,40,27,inf,8,False,False
1503,8,1,toep_lda,17,True,15,0.8762019230769231,19,9,4,1,40,27,inf,8,False,False
1504,8,1,slda,18,True,11,0.8774038461538461,29,7,7,2,40,27,inf,8,False,False
1505,8,1,toep_lda,18,True,16,0.9555288461538461,15,7,4,2,40,27,inf,8,False,False
1506,8,1,slda,19,True,12,0.8293269230769231,54,7,14,1,40,27,inf,8,False,False
1507,8,1,toep_lda,19,True,17,0.9026442307692307,9,7,2,1,40,27,inf,8,False,False
1508,8,1,slda,20,True,13,0.7872596153846154,52,6,12,1,40,27,inf,8,False,False
1509,8,1,toep_lda,20,True,18,0.9375,21,6,6,1,40,27,inf,8,False,False
1510,8,1,slda,21,True,14,0.8810096153846154,25,6,6,1,40,27,inf,8,False,False
1511,8,1,toep_lda,21,True,19,0.9314903846153847,20,6,6,1,40,27,inf,8,False,False
1512,8,1,slda,22,True,15,0.8473557692307692,20,9,4,0,40,27,inf,8,False,False
1513,8,1,toep_lda,22,True,20,0.9314903846153846,15,9,3,0,40,27,inf,8,False,False
1514,8,1,slda,23,False,15,0.7704326923076923,,6,,2,40,27,inf,8,False,False
1515,8,1,toep_lda,23,True,21,0.8846153846153846,20,6,5,2,40,27,inf,8,False,False
1516,8,1,slda,24,True,16,0.8064903846153847,17,7,4,1,40,27,inf,8,False,False
1517,8,1,toep_lda,24,True,22,0.8942307692307692,13,7,4,1,40,27,inf,8,False,False
1518,8,1,slda,25,False,16,0.7920673076923077,,9,,1,40,27,inf,8,False,False
1519,8,1,toep_lda,25,True,23,0.9002403846153846,11,9,2,1,40,27,inf,8,False,False
1520,8,1,slda,26,True,17,0.8149038461538463,18,6,4,2,40,27,inf,8,False,False
1521,8,1,toep_lda,26,True,24,0.8954326923076923,12,6,3,2,40,27,inf,8,False,False
1522,8,1,slda,27,True,18,0.8329326923076922,59,4,15,1,40,27,inf,8,False,False
1523,8,1,toep_lda,27,True,25,0.9122596153846154,11,4,2,1,40,27,inf,8,False,False
1524,8,1,slda,28,True,19,0.7776442307692307,57,3,14,1,40,27,inf,8,False,False
1525,8,1,toep_lda,28,True,26,0.9230769230769231,23,3,5,1,40,27,inf,8,False,False
1526,8,1,slda,29,True,20,0.8557692307692307,52,4,12,2,40,27,inf,8,False,False
1527,8,1,toep_lda,29,True,27,0.9038461538461539,19,4,4,2,40,27,inf,8,False,False
1528,8,1,slda,30,True,21,0.8521634615384615,18,6,4,2,40,27,inf,8,False,False
1529,8,1,toep_lda,30,True,28,0.969951923076923,9,6,2,2,40,27,inf,8,False,False
1530,8,1,slda,31,False,21,0.6658653846153846,,5,,1,40,27,inf,8,False,False
1531,8,1,toep_lda,31,True,29,0.8329326923076923,26,5,5,1,40,27,inf,8,False,False
1532,8,1,slda,32,True,22,0.8353365384615384,45,5,11,1,40,27,inf,8,False,False
1533,8,1,toep_lda,32,True,30,0.9387019230769231,16,5,3,1,40,27,inf,8,False,False
1534,8,1,slda,33,True,23,0.9086538461538461,6,5,1,1,40,27,inf,8,False,False
1535,8,1,toep_lda,33,True,31,0.9915865384615384,6,5,1,1,40,27,inf,8,False,False
1536,8,1,slda,34,True,24,0.8413461538461539,11,6,3,2,40,27,inf,8,False,False
1537,8,1,toep_lda,34,True,32,0.9290865384615384,11,6,3,2,40,27,inf,8,False,False
1538,8,1,slda,35,True,25,0.8353365384615385,56,5,13,1,40,27,inf,8,False,False
1539,8,1,toep_lda,35,True,33,0.8689903846153846,43,5,10,1,40,27,inf,8,False,False
1540,8,2,slda,1,False,0,0.7307692307692308,,4,,1,40,27,inf,8,False,False
