,subject,block,clf,nth_letter,correct,correct_sofar,auc,sample_rate,ntime_features,letter_memory,lowpass
2192,7,1,slda,26,True,15,0.9110576923076924,100,66,inf,8
2193,7,1,toep_lda,26,True,25,1.0,100,66,inf,8
2194,7,1,slda,27,True,16,0.8521634615384616,100,66,inf,8
2195,7,1,toep_lda,27,True,26,0.985576923076923,100,66,inf,8
2196,7,1,slda,28,True,17,0.8173076923076923,100,66,inf,8
2197,7,1,toep_lda,28,True,27,0.9783653846153847,100,66,inf,8
2198,7,1,slda,29,False,17,0.7355769230769231,100,66,inf,8
2199,7,1,toep_lda,29,True,28,0.966346153846154,100,66,inf,8
2200,7,1,slda,30,True,18,0.7848557692307693,100,66,inf,8
2201,7,1,toep_lda,30,True,29,0.9879807692307692,100,66,inf,8
2202,7,1,slda,31,True,19,0.7620192307692308,100,66,inf,8
2203,7,1,toep_lda,31,True,30,0.9903846153846154,100,66,inf,8
2204,7,1,slda,32,True,20,0.8557692307692307,100,66,inf,8
2205,7,1,toep_lda,32,True,31,0.9891826923076923,100,66,inf,8
2206,7,1,slda,33,True,21,0.8521634615384616,100,66,inf,8
2207,7,1,toep_lda,33,True,32,1.0,100,66,inf,8
2208,7,1,slda,34,True,22,0.890625,100,66,inf,8
2209,7,1,toep_lda,34,True,33,0.981971153846154,100,66,inf,8
2210,7,1,slda,35,True,23,0.7992788461538461,100,66,inf,8
2211,7,1,toep_lda,35,True,34,0.984375,100,66,inf,8
2212,7,1,slda,36,True,24,0.7920673076923077,100,66,inf,8
2213,7,1,toep_lda,36,True,35,0.9975961538461539,100,66,inf,8
2214,7,1,slda,37,True,25,0.8533653846153846,100,66,inf,8
2215,7,1,toep_lda,37,True,36,0.9807692307692307,100,66,inf,8
2216,7,1,slda,38,False,25,0.7151442307692307,100,66,inf,8
2217,7,1,toep_lda,38,True,37,0.9819711538461539,100,66,inf,8
2218,7,1,slda,39,True,26,0.8521634615384615,100,66,inf,8
2219,7,1,toep_lda,39,True,38,0.9987980769230769,100,66,inf,8
2220,7,1,slda,40,True,27,0.8509615384615384,100,66,inf,8
2221,7,1,toep_lda,40,True,39,0.984375,100,66,inf,8
2222,7,1,slda,41,True,28,0.8401442307692307,100,66,inf,8
2223,7,1,toep_lda,41,True,40,0.9951923076923077,100,66,inf,8
2224,7,1,slda,42,True,29,0.8185096153846154,100,66,inf,8
2225,7,1,toep_lda,42,True,41,1.0,100,66,inf,8
2226,7,1,slda,43,True,30,0.7524038461538461,100,66,inf,8
2227,7,1,toep_lda,43,True,42,0.9651442307692307,100,66,inf,8
2228,7,1,slda,44,True,31,0.872596153846154,100,66,inf,8
2229,7,1,toep_lda,44,True,43,0.9915865384615384,100,66,inf,8
2230,7,1,slda,45,True,32,0.7908653846153846,100,66,inf,8
2231,7,1,toep_lda,45,True,44,0.9362980769230769,100,66,inf,8
2232,7,1,slda,46,True,33,0.8990384615384616,100,66,inf,8
2233,7,1,toep_lda,46,True,45,0.9783653846153847,100,66,inf,8
2234,7,1,slda,47,True,34,0.7475961538461539,100,66,inf,8
2235,7,1,toep_lda,47,True,46,0.9831730769230769,100,66,inf,8
2236,7,1,slda,48,True,35,0.890625,100,66,inf,8
2237,7,1,toep_lda,48,True,47,0.9975961538461539,100,66,inf,8
2238,7,1,slda,49,True,36,0.8064903846153846,100,66,inf,8
2239,7,1,toep_lda,49,True,48,0.9975961538461539,100,66,inf,8
2240,7,1,slda,50,True,37,0.889423076923077,100,66,inf,8
2241,7,1,toep_lda,50,True,49,0.9975961538461539,100,66,inf,8
2242,7,1,slda,51,True,38,0.9038461538461539,100,66,inf,8
2243,7,1,toep_lda,51,True,50,0.9927884615384616,100,66,inf,8
2244,7,1,slda,52,True,39,0.8449519230769231,100,66,inf,8
2245,7,1,toep_lda,52,True,51,0.9915865384615385,100,66,inf,8
2246,7,1,slda,53,True,40,0.7776442307692308,100,66,inf,8
2247,7,1,toep_lda,53,True,52,0.9795673076923077,100,66,inf,8
2248,7,1,slda,54,True,41,0.859375,100,66,inf,8
2249,7,1,toep_lda,54,True,53,1.0,100,66,inf,8
2250,7,1,slda,55,True,42,0.8149038461538461,100,66,inf,8
2251,7,1,toep_lda,55,True,54,0.9987980769230769,100,66,inf,8
2252,7,1,slda,56,True,43,0.9086538461538461,100,66,inf,8
2253,7,1,toep_lda,56,True,55,0.9963942307692307,100,66,inf,8
2254,7,1,slda,57,True,44,0.889423076923077,100,66,inf,8
2255,7,1,toep_lda,57,True,56,0.9891826923076923,100,66,inf,8
2256,7,1,slda,58,True,45,0.8725961538461539,100,66,inf,8
2257,7,1,toep_lda,58,True,57,1.0,100,66,inf,8
2258,7,1,slda,59,True,46,0.9278846153846154,100,66,inf,8
2259,7,1,toep_lda,59,True,58,0.9951923076923077,100,66,inf,8
2260,7,1,slda,60,True,47,0.8581730769230769,100,66,inf,8
2261,7,1,toep_lda,60,True,59,1.0,100,66,inf,8
2262,7,1,slda,61,True,48,0.8064903846153846,100,66,inf,8
2263,7,1,toep_lda,61,True,60,0.9963942307692308,100,66,inf,8
2264,7,1,slda,62,True,49,0.9651442307692307,100,66,inf,8
2265,7,1,toep_lda,62,True,61,1.0,100,66,inf,8
2266,7,1,slda,63,True,50,0.8966346153846154,100,66,inf,8
2267,7,1,toep_lda,63,True,62,0.9987980769230769,100,66,inf,8
2268,7,2,slda,1,False,0,0.7295673076923077,100,66,inf,8
2269,7,2,toep_lda,1,True,1,0.7836538461538461,100,66,inf,8
2270,7,2,slda,2,False,0,0.7175480769230769,100,66,inf,8
2271,7,2,toep_lda,2,True,2,0.8413461538461539,100,66,inf,8
2272,7,2,slda,3,False,0,0.7235576923076923,100,66,inf,8
2273,7,2,toep_lda,3,True,3,0.8389423076923077,100,66,inf,8
2274,7,2,slda,4,False,0,0.6959134615384616,100,66,inf,8
2275,7,2,toep_lda,4,True,4,0.8497596153846154,100,66,inf,8
2276,7,2,slda,5,False,0,0.6694711538461539,100,66,inf,8
2277,7,2,toep_lda,5,True,5,0.8473557692307692,100,66,inf,8
2278,7,2,slda,6,True,1,0.7439903846153847,100,66,inf,8
2279,7,2,toep_lda,6,True,6,0.9134615384615384,100,66,inf,8
2280,7,2,slda,7,False,1,0.6814903846153846,100,66,inf,8
2281,7,2,toep_lda,7,True,7,0.9014423076923077,100,66,inf,8
2282,7,2,slda,8,False,1,0.7680288461538463,100,66,inf,8
2283,7,2,toep_lda,8,True,8,0.9507211538461537,100,66,inf,8
2284,7,2,slda,9,True,2,0.7427884615384616,100,66,inf,8
2285,7,2,toep_lda,9,True,9,0.9146634615384616,100,66,inf,8
2286,7,2,slda,10,True,3,0.7572115384615384,100,66,inf,8
2287,7,2,toep_lda,10,True,10,0.951923076923077,100,66,inf,8
2288,7,2,slda,11,True,4,0.7439903846153846,100,66,inf,8
2289,7,2,toep_lda,11,True,11,0.953125,100,66,inf,8
2290,7,2,slda,12,True,5,0.7704326923076923,100,66,inf,8
2291,7,2,toep_lda,12,True,12,0.9170673076923077,100,66,inf,8
2292,7,2,slda,13,True,6,0.7776442307692308,100,66,inf,8
2293,7,2,toep_lda,13,True,13,0.8894230769230769,100,66,inf,8
2294,7,2,slda,14,True,7,0.7764423076923077,100,66,inf,8
2295,7,2,toep_lda,14,True,14,0.9290865384615384,100,66,inf,8
2296,7,2,slda,15,False,7,0.717548076923077,100,66,inf,8
2297,7,2,toep_lda,15,True,15,0.9254807692307692,100,66,inf,8
2298,7,2,slda,16,True,8,0.7908653846153847,100,66,inf,8
2299,7,2,toep_lda,16,True,16,0.9435096153846154,100,66,inf,8
2300,7,2,slda,17,True,9,0.7944711538461539,100,66,inf,8
2301,7,2,toep_lda,17,True,17,0.950721153846154,100,66,inf,8
2302,7,2,slda,18,True,10,0.7956730769230769,100,66,inf,8
2303,7,2,toep_lda,18,True,18,0.9807692307692307,100,66,inf,8
2304,7,2,slda,19,False,10,0.7319711538461539,100,66,inf,8
2305,7,2,toep_lda,19,True,19,0.9591346153846154,100,66,inf,8
2306,7,2,slda,20,True,11,0.8617788461538461,100,66,inf,8
2307,7,2,toep_lda,20,True,20,0.9987980769230769,100,66,inf,8
2308,7,2,slda,21,True,12,0.8004807692307693,100,66,inf,8
2309,7,2,toep_lda,21,True,21,0.9711538461538461,100,66,inf,8
2310,7,2,slda,22,True,13,0.8509615384615385,100,66,inf,8
2311,7,2,toep_lda,22,True,22,0.9927884615384616,100,66,inf,8
2312,7,2,slda,23,True,14,0.8545673076923077,100,66,inf,8
2313,7,2,toep_lda,23,True,23,0.9975961538461539,100,66,inf,8
2314,7,2,slda,24,True,15,0.8197115384615384,100,66,inf,8
2315,7,2,toep_lda,24,True,24,0.9567307692307692,100,66,inf,8
2316,7,2,slda,25,True,16,0.9098557692307693,100,66,inf,8
2317,7,2,toep_lda,25,True,25,0.9783653846153846,100,66,inf,8
2318,7,2,slda,26,True,17,0.8125,100,66,inf,8
2319,7,2,toep_lda,26,True,26,0.9711538461538463,100,66,inf,8
2320,7,2,slda,27,True,18,0.8112980769230769,100,66,inf,8
2321,7,2,toep_lda,27,True,27,0.9867788461538461,100,66,inf,8
2322,7,2,slda,28,True,19,0.7439903846153847,100,66,inf,8
2323,7,2,toep_lda,28,True,28,0.9182692307692307,100,66,inf,8
2324,7,2,slda,29,True,20,0.9086538461538461,100,66,inf,8
2325,7,2,toep_lda,29,True,29,0.9927884615384616,100,66,inf,8
2326,7,2,slda,30,True,21,0.7908653846153846,100,66,inf,8
2327,7,2,toep_lda,30,True,30,0.9579326923076923,100,66,inf,8
2328,7,2,slda,31,True,22,0.796875,100,66,inf,8
2329,7,2,toep_lda,31,True,31,0.9927884615384616,100,66,inf,8
2330,7,2,slda,32,True,23,0.8737980769230769,100,66,inf,8
2331,7,2,toep_lda,32,True,32,0.9639423076923077,100,66,inf,8
2332,7,2,slda,33,True,24,0.8774038461538461,100,66,inf,8
2333,7,2,toep_lda,33,True,33,1.0,100,66,inf,8
2334,7,2,slda,34,True,25,0.9110576923076923,100,66,inf,8
2335,7,2,toep_lda,34,True,34,0.984375,100,66,inf,8
2336,7,2,slda,35,True,26,0.876201923076923,100,66,inf,8
2337,7,2,toep_lda,35,True,35,0.9951923076923077,100,66,inf,8
2338,7,2,slda,36,True,27,0.8125,100,66,inf,8
2339,7,2,toep_lda,36,True,36,0.984375,100,66,inf,8
2340,7,2,slda,37,True,28,0.7908653846153846,100,66,inf,8
2341,7,2,toep_lda,37,True,37,0.983173076923077,100,66,inf,8
2342,7,2,slda,38,True,29,0.860576923076923,100,66,inf,8
2343,7,2,toep_lda,38,True,38,0.9867788461538461,100,66,inf,8
2344,7,2,slda,39,True,30,0.8617788461538461,100,66,inf,8
2345,7,2,toep_lda,39,True,39,0.9939903846153846,100,66,inf,8
2346,7,2,slda,40,True,31,0.8473557692307693,100,66,inf,8
2347,7,2,toep_lda,40,True,40,0.9879807692307693,100,66,inf,8
2348,7,2,slda,41,True,32,0.8004807692307693,100,66,inf,8
2349,7,2,toep_lda,41,True,41,0.9855769230769231,100,66,inf,8
2350,7,2,slda,42,True,33,0.8112980769230769,100,66,inf,8
2351,7,2,toep_lda,42,True,42,0.9963942307692307,100,66,inf,8
2352,7,2,slda,43,True,34,0.7752403846153847,100,66,inf,8
2353,7,2,toep_lda,43,True,43,0.9723557692307692,100,66,inf,8
2354,7,2,slda,44,True,35,0.9026442307692307,100,66,inf,8
2355,7,2,toep_lda,44,True,44,0.9807692307692308,100,66,inf,8
2356,7,2,slda,45,True,36,0.8930288461538461,100,66,inf,8
2357,7,2,toep_lda,45,True,45,0.9807692307692307,100,66,inf,8
2358,7,2,slda,46,True,37,0.8810096153846154,100,66,inf,8
2359,7,2,toep_lda,46,True,46,0.9951923076923077,100,66,inf,8
2360,7,2,slda,47,True,38,0.8449519230769231,100,66,inf,8
2361,7,2,toep_lda,47,True,47,0.9963942307692307,100,66,inf,8
2362,7,2,slda,48,True,39,0.859375,100,66,inf,8
2363,7,2,toep_lda,48,True,48,0.9915865384615385,100,66,inf,8
2364,7,2,slda,49,True,40,0.8978365384615384,100,66,inf,8
2365,7,2,toep_lda,49,True,49,1.0,100,66,inf,8
2366,7,2,slda,50,True,41,0.9146634615384615,100,66,inf,8
2367,7,2,toep_lda,50,True,50,0.9915865384615384,100,66,inf,8
2368,7,2,slda,51,True,42,0.9411057692307693,100,66,inf,8
2369,7,2,toep_lda,51,True,51,1.0,100,66,inf,8
2370,7,2,slda,52,True,43,0.9242788461538461,100,66,inf,8
2371,7,2,toep_lda,52,True,52,1.0,100,66,inf,8
2372,7,2,slda,53,True,44,0.9098557692307693,100,66,inf,8
2373,7,2,toep_lda,53,True,53,0.9963942307692307,100,66,inf,8
2374,7,2,slda,54,True,45,0.7788461538461539,100,66,inf,8
2375,7,2,toep_lda,54,True,54,0.96875,100,66,inf,8
2376,7,2,slda,55,True,46,0.8569711538461537,100,66,inf,8
2377,7,2,toep_lda,55,True,55,1.0,100,66,inf,8
2378,7,2,slda,56,True,47,0.8641826923076923,100,66,inf,8
2379,7,2,toep_lda,56,True,56,0.9891826923076923,100,66,inf,8
2380,7,2,slda,57,True,48,0.8040865384615384,100,66,inf,8
2381,7,2,toep_lda,57,True,57,0.9627403846153846,100,66,inf,8
2382,7,2,slda,58,True,49,0.8954326923076923,100,66,inf,8
2383,7,2,toep_lda,58,True,58,1.0,100,66,inf,8
2384,7,2,slda,59,True,50,0.8125,100,66,inf,8
2385,7,2,toep_lda,59,True,59,0.9927884615384615,100,66,inf,8
2386,7,2,slda,60,True,51,0.8762019230769231,100,66,inf,8
2387,7,2,toep_lda,60,True,60,0.9951923076923077,100,66,inf,8
2388,7,2,slda,61,True,52,0.8858173076923076,100,66,inf,8
2389,7,2,toep_lda,61,True,61,1.0,100,66,inf,8
2390,7,2,slda,62,True,53,0.9002403846153846,100,66,inf,8
2391,7,2,toep_lda,62,True,62,0.9987980769230769,100,66,inf,8
2392,7,2,slda,63,True,54,0.9519230769230769,100,66,inf,8
2393,7,2,toep_lda,63,True,63,1.0,100,66,inf,8
2394,7,3,slda,1,False,0,0.703125,100,66,inf,8
2395,7,3,toep_lda,1,True,1,0.7920673076923077,100,66,inf,8
2396,7,3,slda,2,False,0,0.625,100,66,inf,8
2397,7,3,toep_lda,2,True,2,0.7596153846153846,100,66,inf,8
2398,7,3,slda,3,True,1,0.78125,100,66,inf,8
2399,7,3,toep_lda,3,True,3,0.8509615384615385,100,66,inf,8
2400,7,3,slda,4,False,1,0.7199519230769231,100,66,inf,8
2401,7,3,toep_lda,4,True,4,0.8581730769230769,100,66,inf,8
2402,7,3,slda,5,False,1,0.6838942307692308,100,66,inf,8
2403,7,3,toep_lda,5,True,5,0.8846153846153847,100,66,inf,8
2404,7,3,slda,6,True,2,0.7788461538461537,100,66,inf,8
2405,7,3,toep_lda,6,True,6,0.9435096153846154,100,66,inf,8
2406,7,3,slda,7,False,2,0.7572115384615384,100,66,inf,8
2407,7,3,toep_lda,7,True,7,0.8846153846153846,100,66,inf,8
2408,7,3,slda,8,True,3,0.8449519230769231,100,66,inf,8
2409,7,3,toep_lda,8,True,8,0.9519230769230769,100,66,inf,8
2410,7,3,slda,9,True,4,0.841346153846154,100,66,inf,8
2411,7,3,toep_lda,9,True,9,0.9435096153846154,100,66,inf,8
2412,7,3,slda,10,False,4,0.7043269230769231,100,66,inf,8
2413,7,3,toep_lda,10,True,10,0.924278846153846,100,66,inf,8
2414,7,3,slda,11,True,5,0.8305288461538461,100,66,inf,8
2415,7,3,toep_lda,11,True,11,0.953125,100,66,inf,8
2416,7,3,slda,12,False,5,0.765625,100,66,inf,8
2417,7,3,toep_lda,12,True,12,0.9507211538461539,100,66,inf,8
2418,7,3,slda,13,True,6,0.8305288461538461,100,66,inf,8
2419,7,3,toep_lda,13,True,13,0.983173076923077,100,66,inf,8
2420,7,3,slda,14,True,7,0.8124999999999999,100,66,inf,8
2421,7,3,toep_lda,14,True,14,0.9795673076923077,100,66,inf,8
2422,7,3,slda,15,False,7,0.6598557692307692,100,66,inf,8
2423,7,3,toep_lda,15,True,15,0.8894230769230769,100,66,inf,8
2424,7,3,slda,16,True,8,0.7632211538461539,100,66,inf,8
2425,7,3,toep_lda,16,True,16,0.9447115384615385,100,66,inf,8
2426,7,3,slda,17,True,9,0.8641826923076923,100,66,inf,8
2427,7,3,toep_lda,17,True,17,0.9939903846153847,100,66,inf,8
2428,7,3,slda,18,False,9,0.7007211538461539,100,66,inf,8
2429,7,3,toep_lda,18,True,18,0.9110576923076923,100,66,inf,8
2430,7,3,slda,19,True,10,0.7271634615384616,100,66,inf,8
2431,7,3,toep_lda,19,True,19,0.9555288461538461,100,66,inf,8
2432,7,3,slda,20,True,11,0.8978365384615385,100,66,inf,8
2433,7,3,toep_lda,20,True,20,0.9975961538461539,100,66,inf,8
2434,7,3,slda,21,True,12,0.860576923076923,100,66,inf,8
2435,7,3,toep_lda,21,True,21,0.9963942307692307,100,66,inf,8
2436,7,3,slda,22,True,13,0.8317307692307692,100,66,inf,8
2437,7,3,toep_lda,22,True,22,0.971153846153846,100,66,inf,8
2438,7,3,slda,23,True,14,0.7920673076923077,100,66,inf,8
2439,7,3,toep_lda,23,True,23,0.9759615384615385,100,66,inf,8
2440,7,3,slda,24,True,15,0.7668269230769231,100,66,inf,8
2441,7,3,toep_lda,24,True,24,0.9723557692307692,100,66,inf,8
2442,7,3,slda,25,True,16,0.7704326923076923,100,66,inf,8
2443,7,3,toep_lda,25,True,25,0.9374999999999999,100,66,inf,8
2444,7,3,slda,26,True,17,0.890625,100,66,inf,8
2445,7,3,toep_lda,26,True,26,0.9963942307692307,100,66,inf,8
2446,7,3,slda,27,True,18,0.7728365384615384,100,66,inf,8
2447,7,3,toep_lda,27,True,27,0.971153846153846,100,66,inf,8
2448,7,3,slda,28,True,19,0.7920673076923077,100,66,inf,8
2449,7,3,toep_lda,28,True,28,0.9567307692307692,100,66,inf,8
2450,7,3,slda,29,True,20,0.8569711538461539,100,66,inf,8
2451,7,3,toep_lda,29,True,29,0.9867788461538461,100,66,inf,8
2452,7,3,slda,30,True,21,0.7451923076923077,100,66,inf,8
2453,7,3,toep_lda,30,True,30,0.9891826923076923,100,66,inf,8
2454,7,3,slda,31,True,22,0.826923076923077,100,66,inf,8
2455,7,3,toep_lda,31,True,31,0.9747596153846154,100,66,inf,8
2456,7,3,slda,32,True,23,0.8810096153846154,100,66,inf,8
2457,7,3,toep_lda,32,True,32,0.9975961538461539,100,66,inf,8
2458,7,3,slda,33,True,24,0.780048076923077,100,66,inf,8
2459,7,3,toep_lda,33,True,33,1.0,100,66,inf,8
2460,7,3,slda,34,True,25,0.8834134615384616,100,66,inf,8
2461,7,3,toep_lda,34,True,34,1.0,100,66,inf,8
2462,7,3,slda,35,True,26,0.8846153846153846,100,66,inf,8
2463,7,3,toep_lda,35,True,35,1.0,100,66,inf,8
2464,7,3,slda,36,True,27,0.8509615384615384,100,66,inf,8
2465,7,3,toep_lda,36,True,36,0.9939903846153846,100,66,inf,8
2466,7,3,slda,37,True,28,0.7704326923076923,100,66,inf,8
2467,7,3,toep_lda,37,True,37,0.9879807692307692,100,66,inf,8
2468,7,3,slda,38,True,29,0.8257211538461539,100,66,inf,8
2469,7,3,toep_lda,38,True,38,0.9819711538461539,100,66,inf,8
2470,7,3,slda,39,True,30,0.8858173076923076,100,66,inf,8
2471,7,3,toep_lda,39,True,39,0.9963942307692308,100,66,inf,8
2472,7,3,slda,40,True,31,0.9326923076923076,100,66,inf,8
2473,7,3,toep_lda,40,True,40,0.9963942307692307,100,66,inf,8
2474,7,3,slda,41,True,32,0.8545673076923077,100,66,inf,8
2475,7,3,toep_lda,41,True,41,0.9951923076923076,100,66,inf,8
2476,7,3,slda,42,True,33,0.8701923076923077,100,66,inf,8
2477,7,3,toep_lda,42,True,42,0.9951923076923077,100,66,inf,8
2478,7,3,slda,43,True,34,0.8233173076923077,100,66,inf,8
2479,7,3,toep_lda,43,True,43,0.9807692307692308,100,66,inf,8
2480,7,3,slda,44,True,35,0.8377403846153846,100,66,inf,8
2481,7,3,toep_lda,44,True,44,0.9891826923076923,100,66,inf,8
2482,7,3,slda,45,True,36,0.796875,100,66,inf,8
2483,7,3,toep_lda,45,True,45,1.0,100,66,inf,8
2484,7,3,slda,46,True,37,0.8870192307692307,100,66,inf,8
2485,7,3,toep_lda,46,True,46,0.9975961538461539,100,66,inf,8
2486,7,3,slda,47,True,38,0.9326923076923077,100,66,inf,8
2487,7,3,toep_lda,47,True,47,1.0,100,66,inf,8
2488,7,3,slda,48,True,39,0.8413461538461539,100,66,inf,8
2489,7,3,toep_lda,48,True,48,0.9675480769230769,100,66,inf,8
2490,7,3,slda,49,True,40,0.8641826923076923,100,66,inf,8
2491,7,3,toep_lda,49,True,49,0.9927884615384616,100,66,inf,8
2492,7,3,slda,50,True,41,0.90625,100,66,inf,8
2493,7,3,toep_lda,50,True,50,0.9963942307692307,100,66,inf,8
2494,7,3,slda,51,True,42,0.875,100,66,inf,8
2495,7,3,toep_lda,51,True,51,1.0,100,66,inf,8
2496,7,3,slda,52,True,43,0.8689903846153846,100,66,inf,8
2497,7,3,toep_lda,52,True,52,0.9975961538461539,100,66,inf,8
2498,7,3,slda,53,True,44,0.8834134615384615,100,66,inf,8
2499,7,3,toep_lda,53,True,53,0.9963942307692307,100,66,inf,8
2500,7,3,slda,54,True,45,0.7331730769230769,100,66,inf,8
2501,7,3,toep_lda,54,True,54,0.983173076923077,100,66,inf,8
2502,7,3,slda,55,True,46,0.7956730769230769,100,66,inf,8
2503,7,3,toep_lda,55,True,55,1.0,100,66,inf,8
2504,7,3,slda,56,True,47,0.8882211538461537,100,66,inf,8
2505,7,3,toep_lda,56,True,56,0.9951923076923077,100,66,inf,8
2506,7,3,slda,57,True,48,0.8894230769230769,100,66,inf,8
2507,7,3,toep_lda,57,True,57,1.0,100,66,inf,8
2508,7,3,slda,58,True,49,0.9098557692307693,100,66,inf,8
2509,7,3,toep_lda,58,True,58,0.9927884615384616,100,66,inf,8
2510,7,3,slda,59,True,50,0.8485576923076923,100,66,inf,8
2511,7,3,toep_lda,59,True,59,1.0,100,66,inf,8
2512,7,3,slda,60,True,51,0.7992788461538461,100,66,inf,8
2513,7,3,toep_lda,60,True,60,0.9771634615384616,100,66,inf,8
2514,7,3,slda,61,True,52,0.8557692307692307,100,66,inf,8
2515,7,3,toep_lda,61,True,61,0.985576923076923,100,66,inf,8
2516,7,3,slda,62,True,53,0.9050480769230769,100,66,inf,8
2517,7,3,toep_lda,62,True,62,1.0,100,66,inf,8
2518,7,3,slda,63,True,54,0.9387019230769231,100,66,inf,8
2519,7,3,toep_lda,63,True,63,0.9987980769230769,100,66,inf,8
2520,8,1,slda,1,False,0,0.6382211538461539,100,66,inf,8
2521,8,1,toep_lda,1,False,0,0.7127403846153846,100,66,inf,8
2522,8,1,slda,2,False,0,0.6514423076923076,100,66,inf,8
2523,8,1,toep_lda,2,True,1,0.7896634615384615,100,66,inf,8
2524,8,1,slda,3,False,0,0.6370192307692308,100,66,inf,8
2525,8,1,toep_lda,3,True,2,0.7716346153846154,100,66,inf,8
2526,8,1,slda,4,False,0,0.6394230769230769,100,66,inf,8
2527,8,1,toep_lda,4,False,2,0.7415865384615384,100,66,inf,8
2528,8,1,slda,5,False,0,0.719951923076923,100,66,inf,8
2529,8,1,toep_lda,5,True,3,0.7536057692307692,100,66,inf,8
2530,8,1,slda,6,False,0,0.700721153846154,100,66,inf,8
2531,8,1,toep_lda,6,False,3,0.7163461538461539,100,66,inf,8
2532,8,1,slda,7,False,0,0.7403846153846153,100,66,inf,8
2533,8,1,toep_lda,7,False,3,0.7427884615384616,100,66,inf,8
2534,8,1,slda,8,False,0,0.6442307692307693,100,66,inf,8
2535,8,1,toep_lda,8,False,3,0.704326923076923,100,66,inf,8
2536,8,1,slda,9,True,1,0.78125,100,66,inf,8
2537,8,1,toep_lda,9,False,3,0.7668269230769231,100,66,inf,8
2538,8,1,slda,10,False,1,0.6802884615384616,100,66,inf,8
2539,8,1,toep_lda,10,True,4,0.8137019230769231,100,66,inf,8
2540,8,1,slda,11,False,1,0.7079326923076922,100,66,inf,8
2541,8,1,toep_lda,11,True,5,0.796875,100,66,inf,8
2542,8,1,slda,12,True,2,0.7475961538461539,100,66,inf,8
2543,8,1,toep_lda,12,True,6,0.7908653846153846,100,66,inf,8
2544,8,1,slda,13,False,2,0.685096153846154,100,66,inf,8
2545,8,1,toep_lda,13,False,6,0.7632211538461539,100,66,inf,8
2546,8,1,slda,14,True,3,0.7776442307692307,100,66,inf,8
2547,8,1,toep_lda,14,True,7,0.8485576923076923,100,66,inf,8
2548,8,1,slda,15,False,3,0.6274038461538463,100,66,inf,8
2549,8,1,toep_lda,15,False,7,0.7271634615384616,100,66,inf,8
2550,8,1,slda,16,True,4,0.8605769230769231,100,66,inf,8
2551,8,1,toep_lda,16,True,8,0.8834134615384616,100,66,inf,8
2552,8,1,slda,17,True,5,0.829326923076923,100,66,inf,8
2553,8,1,toep_lda,17,True,9,0.9110576923076923,100,66,inf,8
2554,8,1,slda,18,False,5,0.6899038461538463,100,66,inf,8
2555,8,1,toep_lda,18,True,10,0.7307692307692307,100,66,inf,8
2556,8,1,slda,19,False,5,0.7067307692307693,100,66,inf,8
2557,8,1,toep_lda,19,True,11,0.7920673076923077,100,66,inf,8
2558,8,1,slda,20,True,6,0.7524038461538463,100,66,inf,8
2559,8,1,toep_lda,20,True,12,0.8112980769230769,100,66,inf,8
2560,8,1,slda,21,True,7,0.8076923076923078,100,66,inf,8
2561,8,1,toep_lda,21,True,13,0.8353365384615384,100,66,inf,8
2562,8,1,slda,22,True,8,0.8028846153846154,100,66,inf,8
2563,8,1,toep_lda,22,True,14,0.8689903846153846,100,66,inf,8
2564,8,1,slda,23,True,9,0.8978365384615384,100,66,inf,8
2565,8,1,toep_lda,23,True,15,0.9507211538461537,100,66,inf,8
2566,8,1,slda,24,False,9,0.6622596153846153,100,66,inf,8
2567,8,1,toep_lda,24,True,16,0.7475961538461539,100,66,inf,8
2568,8,1,slda,25,True,10,0.8665865384615384,100,66,inf,8
2569,8,1,toep_lda,25,True,17,0.9086538461538461,100,66,inf,8
2570,8,1,slda,26,False,10,0.6538461538461537,100,66,inf,8
2571,8,1,toep_lda,26,True,18,0.7463942307692307,100,66,inf,8
2572,8,1,slda,27,False,10,0.7536057692307693,100,66,inf,8
2573,8,1,toep_lda,27,True,19,0.8665865384615384,100,66,inf,8
2574,8,1,slda,28,True,11,0.7560096153846154,100,66,inf,8
2575,8,1,toep_lda,28,True,20,0.8245192307692307,100,66,inf,8
2576,8,1,slda,29,True,12,0.8870192307692308,100,66,inf,8
2577,8,1,toep_lda,29,True,21,0.9302884615384617,100,66,inf,8
2578,8,1,slda,30,True,13,0.7439903846153846,100,66,inf,8
2579,8,1,toep_lda,30,True,22,0.860576923076923,100,66,inf,8
2580,8,1,slda,31,True,14,0.7992788461538461,100,66,inf,8
2581,8,1,toep_lda,31,True,23,0.8798076923076923,100,66,inf,8
2582,8,1,slda,32,False,14,0.7608173076923077,100,66,inf,8
2583,8,1,toep_lda,32,True,24,0.858173076923077,100,66,inf,8
2584,8,1,slda,33,True,15,0.7584134615384616,100,66,inf,8
2585,8,1,toep_lda,33,True,25,0.9206730769230769,100,66,inf,8
2586,8,1,slda,34,True,16,0.859375,100,66,inf,8
2587,8,1,toep_lda,34,True,26,0.9002403846153847,100,66,inf,8
2588,8,1,slda,35,True,17,0.8413461538461539,100,66,inf,8
2589,8,1,toep_lda,35,True,27,0.90625,100,66,inf,8
2590,8,1,slda,36,True,18,0.7848557692307692,100,66,inf,8
2591,8,1,toep_lda,36,True,28,0.8713942307692307,100,66,inf,8
